ID_Transaccion,Fecha_Hora,Monto_CLP,Medio_Pago,Pasarela_Origen,Pais_IP,Dispositivo,Score_Riesgo_Engine,Intentos_Fallidos_Previos,Es_Fraude
TXN-2026-00864,2026-01-26 17:27:00,11200.0,Prepago Digital,Webpay Plus,Chile,Mobile App Android,0.02,0,0
TXN-2026-00865,2026-06-27 09:27:00,22800.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.09,0,0
TXN-2026-00866,2026-04-24 19:37:00,40700.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.33,0,0
TXN-2026-00867,2026-04-15 01:29:00,43600.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.4,0,0
TXN-2026-00868,2026-07-18 01:22:00,2800.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.1,0,0
TXN-2026-00869,2026-07-03 17:36:00,7600.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.12,0,0
TXN-2026-00870,2026-07-24 08:39:00,18400.0,Tarjeta Debito,Getnet,Perú,Mobile App iOS,0.16,0,0
TXN-2026-00871,2026-07-10 06:28:00,4100.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.39,0,0
TXN-2026-00872,2026-05-04 21:14:00,20700.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.08,0,0
TXN-2026-00873,2026-06-27 20:08:00,71900.0,Transferencia Khipu,Mercado Pago,Chile,Mobile App iOS,0.26,0,0
TXN-2026-00874,2026-01-22 18:10:00,75200.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.33,0,0
TXN-2026-00875,2026-08-20 09:23:00,12800.0,Tarjeta Debito,Mercado Pago,Argentina,Mobile App iOS,0.14,0,0
TXN-2026-00876,2026-08-01 01:04:00,10200.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.03,0,0
TXN-2026-00877,2026-01-03 01:26:00,8100.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.22,0,0
TXN-2026-00878,2026-06-01 19:15:00,21100.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.36,0,0
TXN-2026-00879,2026-03-17 07:59:00,5800.0,Tarjeta Debito,Kushki,Chile,Web Desktop,0.03,1,0
TXN-2026-00880,2026-06-12 17:00:00,21500.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.13,0,0
TXN-2026-00881,2026-08-03 11:00:00,12000.0,Tarjeta Debito,Mercado Pago,EE.UU.,Web Mobile,0.41,0,0
TXN-2026-00882,2026-02-25 22:05:00,9000.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.25,0,0
TXN-2026-00883,2026-03-01 21:25:00,12700.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.14,0,0
TXN-2026-00884,2026-03-23 04:35:00,2500.0,Tarjeta Credito,Webpay Plus,Perú,Web Mobile,0.16,0,0
TXN-2026-00885,2026-07-10 19:49:00,1900.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.34,0,0
TXN-2026-00886,2026-07-16 16:45:00,2500.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.3,0,0
TXN-2026-00887,2026-06-11 17:55:00,10300.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.45,0,0
TXN-2026-00888,2026-05-03 15:25:00,86300.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.39,0,0
TXN-2026-00889,2026-02-10 17:05:00,45200.0,Tarjeta Credito,Mercado Pago,Argentina,Web Mobile,0.4,0,0
TXN-2026-00890,2026-06-02 12:43:00,17100.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.32,0,0
TXN-2026-00891,2026-07-06 13:24:00,3116700.0,Tarjeta Credito,Webpay Plus,Perú,Mobile App Android,0.85,3,1
TXN-2026-00892,2026-04-18 10:50:00,14800.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.18,0,0
TXN-2026-00893,2026-03-06 04:10:00,38300.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.07,0,0
TXN-2026-00894,2026-05-09 19:56:00,31900.0,Prepago Digital,Webpay Plus,Argentina,Web Mobile,0.41,0,0
TXN-2026-00895,2026-04-22 13:41:00,2200.0,Tarjeta Debito,Getnet,Argentina,Mobile App iOS,0.07,0,0
TXN-2026-00896,2026-02-23 17:49:00,15700.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.23,0,0
TXN-2026-00897,2026-05-09 15:40:00,29500.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.44,0,0
TXN-2026-00898,2026-02-19 16:31:00,18900.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.37,0,0
TXN-2026-00899,2026-05-16 15:04:00,82300.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.25,0,0
TXN-2026-00900,2026-07-24 17:20:00,39600.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.3,0,0
TXN-2026-00901,2026-05-23 22:36:00,3700.0,Prepago Digital,Getnet,Colombia,Mobile App iOS,0.22,0,0
TXN-2026-00902,2026-05-25 02:14:00,33800.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.04,0,0
TXN-2026-00903,2026-07-14 13:16:00,1100.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.13,0,0
TXN-2026-00904,2026-07-03 09:57:00,63300.0,Prepago Digital,Getnet,Chile,Web Desktop,0.42,0,0
TXN-2026-00905,2026-02-13 19:18:00,31300.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.37,1,0
TXN-2026-00906,2026-06-25 14:53:00,9000.0,Prepago Digital,Kushki,Chile,Web Desktop,0.41,0,0
TXN-2026-00907,2026-02-16 03:11:00,81100.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.21,1,0
TXN-2026-00908,2026-02-09 10:30:00,23400.0,Tarjeta Credito,Getnet,Perú,Mobile App iOS,0.45,0,0
TXN-2026-00909,2026-01-13 01:52:00,31200.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.43,0,0
TXN-2026-00910,2026-05-28 08:38:00,12700.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.44,0,0
TXN-2026-00911,2026-02-19 11:14:00,51500.0,Tarjeta Credito,Webpay Plus,Argentina,Web Mobile,0.04,0,0
TXN-2026-00912,2026-06-09 21:37:00,23900.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.25,0,0
TXN-2026-00913,2026-08-26 15:36:00,17900.0,Transferencia Khipu,Mercado Pago,Chile,Mobile App iOS,0.04,0,0
TXN-2026-00914,2026-05-01 22:35:00,59900.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.19,0,0
TXN-2026-00915,2026-08-27 22:16:00,19800.0,Prepago Digital,Getnet,Chile,Mobile App Android,0.34,0,0
TXN-2026-00916,2026-04-29 13:17:00,10600.0,Prepago Digital,Kushki,Chile,Mobile App iOS,0.25,1,0
TXN-2026-00917,2026-05-01 02:22:00,28700.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.41,0,0
TXN-2026-00918,2026-04-06 01:48:00,34500.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.82,2,1
TXN-2026-00919,2026-07-31 06:51:00,1600.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.1,0,0
TXN-2026-00920,2026-06-22 10:24:00,30900.0,Prepago Digital,Webpay Plus,Chile,Web Mobile,0.31,0,0
TXN-2026-00921,2026-02-22 03:20:00,91400.0,Prepago Digital,Getnet,Chile,Mobile App Android,0.92,4,1
TXN-2026-00922,2026-01-19 00:43:00,12800.0,Prepago Digital,Getnet,Argentina,Web Desktop,0.39,0,0
TXN-2026-00923,2026-03-14 06:41:00,18800.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.05,0,0
TXN-2026-00924,2026-03-03 02:28:00,29700.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.37,0,0
TXN-2026-00925,2026-04-08 12:27:00,124100.0,Transferencia Khipu,Webpay Plus,Chile,Web Mobile,0.12,1,0
TXN-2026-00926,2026-05-01 22:07:00,39800.0,Prepago Digital,Kushki,Chile,Web Desktop,0.42,1,0
TXN-2026-00927,2026-08-29 23:18:00,8900.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.04,0,0
TXN-2026-00928,2026-06-13 08:18:00,6900.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.35,1,0
TXN-2026-00929,2026-01-10 08:27:00,41800.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.02,0,0
TXN-2026-00930,2026-01-08 16:47:00,16700.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.28,0,0
TXN-2026-00931,2026-03-20 15:21:00,8100.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.24,0,0
TXN-2026-00932,2026-02-18 10:29:00,21900.0,Tarjeta Credito,Getnet,Argentina,Mobile App Android,0.22,0,0
TXN-2026-00933,2026-05-27 05:58:00,9100.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.28,0,0
TXN-2026-00934,2026-02-09 03:54:00,151500.0,Tarjeta Debito,Kushki,Argentina,Web Mobile,0.96,5,1
TXN-2026-00935,2026-05-19 10:47:00,28100.0,Prepago Digital,Mercado Pago,Chile,Web Desktop,0.44,0,0
TXN-2026-00936,2026-07-14 05:05:00,40200.0,Tarjeta Debito,Mercado Pago,EE.UU.,Mobile App iOS,0.16,0,0
TXN-2026-00937,2026-04-01 13:44:00,12600.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.16,0,0
TXN-2026-00938,2026-01-27 03:21:00,58400.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.2,0,0
TXN-2026-00939,2026-06-03 16:37:00,4500.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.11,0,0
TXN-2026-00940,2026-08-29 15:12:00,50900.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.31,1,0
TXN-2026-00941,2026-02-23 11:59:00,4900.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.09,0,0
TXN-2026-00942,2026-02-20 09:46:00,9100.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.17,0,0
TXN-2026-00943,2026-01-11 22:51:00,45500.0,Transferencia Khipu,Getnet,Argentina,Mobile App Android,0.1,0,0
TXN-2026-00944,2026-02-20 19:50:00,125400.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.37,0,0
TXN-2026-00945,2026-03-23 18:48:00,6300.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.27,1,0
TXN-2026-00946,2026-07-22 00:18:00,32500.0,Transferencia Khipu,Getnet,Chile,Web Mobile,0.79,5,1
TXN-2026-00947,2026-05-04 18:17:00,4200.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.42,0,0
TXN-2026-00948,2026-04-26 17:38:00,12600.0,Transferencia Khipu,Kushki,Argentina,Web Mobile,0.3,0,0
TXN-2026-00949,2026-06-16 14:12:00,20200.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.31,0,0
TXN-2026-00950,2026-01-07 21:26:00,11500.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.42,0,0
TXN-2026-00951,2026-03-05 05:36:00,41300.0,Transferencia Khipu,Mercado Pago,Chile,Web Desktop,0.24,1,0
TXN-2026-00952,2026-01-12 21:02:00,27300.0,Tarjeta Debito,Mercado Pago,Argentina,Web Desktop,0.22,0,0
TXN-2026-00953,2026-03-05 00:19:00,50100.0,Prepago Digital,Webpay Plus,Perú,Web Mobile,0.22,1,0
TXN-2026-00954,2026-02-13 06:32:00,10500.0,Tarjeta Debito,Webpay Plus,Argentina,Web Mobile,0.19,0,0
TXN-2026-00955,2026-08-10 19:24:00,67200.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.37,0,0
TXN-2026-00956,2026-03-20 19:30:00,97200.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.43,0,0
TXN-2026-00957,2026-06-01 16:09:00,24200.0,Tarjeta Debito,Mercado Pago,EE.UU.,Web Desktop,0.25,0,0
TXN-2026-00958,2026-03-30 09:18:00,142900.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.3,0,0
TXN-2026-00959,2026-06-12 18:39:00,3300.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.16,0,0
TXN-2026-00960,2026-05-26 06:07:00,75400.0,Tarjeta Credito,Getnet,Perú,Web Mobile,0.21,0,0
TXN-2026-00961,2026-02-13 12:39:00,6900.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.34,0,0
TXN-2026-00962,2026-01-03 04:15:00,12100.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.42,0,0
TXN-2026-00963,2026-02-12 02:09:00,17100.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.28,1,0
TXN-2026-00964,2026-01-03 10:22:00,3300.0,Prepago Digital,Kushki,Perú,Mobile App Android,0.06,0,0
TXN-2026-00965,2026-01-27 11:24:00,15200.0,Prepago Digital,Webpay Plus,Chile,Mobile App Android,0.34,0,0
TXN-2026-00966,2026-06-25 12:16:00,21500.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.21,0,0
TXN-2026-00967,2026-03-14 02:20:00,58400.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.27,0,0
TXN-2026-00968,2026-01-03 01:51:00,19200.0,Tarjeta Credito,Getnet,EE.UU.,Mobile App Android,0.14,1,0
TXN-2026-00969,2026-04-02 18:34:00,22500.0,Prepago Digital,Mercado Pago,Chile,Mobile App Android,0.09,0,0
TXN-2026-00970,2026-05-01 19:42:00,22900.0,Tarjeta Debito,Kushki,Chile,Web Desktop,0.18,0,0
TXN-2026-00971,2026-05-02 21:17:00,103200.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.91,4,1
TXN-2026-00972,2026-07-03 09:44:00,9400.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.44,0,0
TXN-2026-00973,2026-05-05 01:51:00,100700.0,Tarjeta Credito,Kushki,Argentina,Mobile App Android,0.23,0,0
TXN-2026-00974,2026-04-30 11:06:00,32600.0,Tarjeta Debito,Webpay Plus,Argentina,Mobile App Android,0.17,1,0
TXN-2026-00975,2026-08-12 02:36:00,12000.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.35,0,0
TXN-2026-00976,2026-07-24 04:19:00,10700.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.41,0,0
TXN-2026-00977,2026-03-31 17:04:00,14100.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.22,1,0
TXN-2026-00978,2026-06-13 03:49:00,231100.0,Tarjeta Credito,Webpay Plus,Argentina,Web Desktop,0.77,4,1
TXN-2026-00979,2026-04-06 17:27:00,30600.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.42,0,0
TXN-2026-00980,2026-03-14 01:05:00,7700.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.16,0,0
TXN-2026-00981,2026-03-18 06:45:00,18900.0,Transferencia Khipu,Kushki,Perú,Mobile App iOS,0.06,0,0
TXN-2026-00982,2026-03-26 01:43:00,10700.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.26,0,0
TXN-2026-00983,2026-04-06 05:13:00,10500.0,Tarjeta Credito,Kushki,EE.UU.,Mobile App Android,0.32,0,0
TXN-2026-00984,2026-06-06 10:13:00,39500.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.13,0,0
TXN-2026-00985,2026-07-28 15:43:00,74900.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.24,0,0
TXN-2026-00986,2026-01-12 16:54:00,32100.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.17,0,0
TXN-2026-00987,2026-04-07 14:02:00,31700.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.36,0,0
TXN-2026-00988,2026-05-18 04:35:00,11300.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.27,1,0
TXN-2026-00989,2026-08-16 04:53:00,5800.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App Android,0.3,0,0
TXN-2026-00990,2026-07-10 01:16:00,3400.0,Transferencia Khipu,Getnet,Chile,Web Desktop,0.29,0,0
TXN-2026-00991,2026-06-05 18:30:00,26000.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.23,1,0
TXN-2026-00992,2026-02-23 20:13:00,8900.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.17,1,0
TXN-2026-00993,2026-03-06 19:05:00,5500.0,Tarjeta Debito,Mercado Pago,Colombia,Web Desktop,0.41,0,0
TXN-2026-00994,2026-06-06 01:48:00,120600.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.26,0,0
TXN-2026-00995,2026-07-06 12:04:00,7500.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.01,0,0
TXN-2026-00996,2026-02-02 19:16:00,4200.0,Transferencia Khipu,Kushki,Chile,Mobile App iOS,0.02,0,0
TXN-2026-00997,2026-08-14 17:44:00,25400.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.31,0,0
TXN-2026-00998,2026-02-11 16:27:00,207900.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.22,0,0
TXN-2026-00999,2026-06-06 01:36:00,54700.0,Tarjeta Credito,Getnet,Perú,Mobile App Android,0.44,0,0
TXN-2026-01000,2026-03-05 05:15:00,43000.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.41,0,0
TXN-2026-01001,2026-08-10 10:40:00,25500.0,Transferencia Khipu,Getnet,Chile,Mobile App Android,0.28,0,0
TXN-2026-01002,2026-04-22 03:56:00,13600.0,Prepago Digital,Webpay Plus,Chile,Mobile App iOS,0.83,2,1
TXN-2026-01003,2026-04-02 23:18:00,9600.0,Tarjeta Debito,Webpay Plus,Colombia,Web Desktop,0.16,0,0
TXN-2026-01004,2026-01-08 00:03:00,415700.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.95,4,1
TXN-2026-01005,2026-06-01 21:14:00,10200.0,Tarjeta Credito,Webpay Plus,Colombia,Web Desktop,0.41,0,0
TXN-2026-01006,2026-08-21 02:52:00,499300.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.98,3,1
TXN-2026-01007,2026-06-07 16:03:00,35000.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.22,0,0
TXN-2026-01008,2026-04-17 14:11:00,30900.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App iOS,0.22,0,0
TXN-2026-01009,2026-06-15 07:52:00,15700.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.12,0,0
TXN-2026-01010,2026-07-30 09:08:00,15400.0,Tarjeta Credito,Getnet,Colombia,Mobile App Android,0.16,0,0
TXN-2026-01011,2026-04-27 21:12:00,29500.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.02,0,0
TXN-2026-01012,2026-05-20 15:39:00,11200.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.26,1,0
TXN-2026-01013,2026-08-26 09:49:00,24900.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.05,1,0
TXN-2026-01014,2026-03-10 11:54:00,3900.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.2,0,0
TXN-2026-01015,2026-06-11 07:42:00,8800.0,Tarjeta Credito,Webpay Plus,EE.UU.,Mobile App Android,0.32,0,0
TXN-2026-01016,2026-07-06 08:56:00,28800.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.06,0,0
TXN-2026-01017,2026-06-15 12:49:00,61500.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.45,0,0
TXN-2026-01018,2026-01-31 00:47:00,58500.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.29,0,0
TXN-2026-01019,2026-06-22 22:34:00,29000.0,Prepago Digital,Getnet,Chile,Mobile App Android,0.14,0,0
TXN-2026-01020,2026-05-05 04:18:00,8800.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.37,0,0
TXN-2026-01021,2026-08-17 05:26:00,33100.0,Prepago Digital,Kushki,Chile,Mobile App Android,0.02,0,0
TXN-2026-01022,2026-08-08 03:46:00,20600.0,Tarjeta Debito,Mercado Pago,Colombia,Mobile App Android,0.32,0,0
TXN-2026-01023,2026-04-09 11:48:00,15100.0,Tarjeta Debito,Mercado Pago,Argentina,Mobile App Android,0.27,0,0
TXN-2026-01024,2026-08-14 01:20:00,57200.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.35,0,0
TXN-2026-01025,2026-08-05 13:44:00,21600.0,Tarjeta Debito,Webpay Plus,Argentina,Web Desktop,0.12,0,0
TXN-2026-01026,2026-02-01 18:40:00,66100.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.11,1,0
TXN-2026-01027,2026-04-03 11:02:00,6100.0,Tarjeta Debito,Kushki,Chile,Web Desktop,0.3,0,0
TXN-2026-01028,2026-02-06 04:02:00,659600.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.67,5,1
TXN-2026-01029,2026-04-05 23:44:00,28100.0,Tarjeta Credito,Kushki,Perú,Mobile App iOS,0.28,1,0
TXN-2026-01030,2026-03-30 01:14:00,6700.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.17,0,0
TXN-2026-01031,2026-07-05 22:39:00,32600.0,Transferencia Khipu,Webpay Plus,Chile,Mobile App Android,0.15,0,0
TXN-2026-01032,2026-05-31 02:01:00,40500.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.2,0,0
TXN-2026-01033,2026-01-16 11:07:00,7200.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.27,0,0
TXN-2026-01034,2026-05-13 16:20:00,22900.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.06,0,0
TXN-2026-01035,2026-01-14 21:17:00,22200.0,Transferencia Khipu,Getnet,Chile,Mobile App iOS,0.18,0,0
TXN-2026-01036,2026-02-24 02:55:00,16000.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.14,0,0
TXN-2026-01037,2026-01-02 00:53:00,4200.0,Prepago Digital,Mercado Pago,EE.UU.,Mobile App iOS,0.2,1,0
TXN-2026-01038,2026-05-06 22:30:00,7200.0,Tarjeta Credito,Mercado Pago,Perú,Mobile App Android,0.04,1,0
TXN-2026-01039,2026-08-12 06:51:00,1200.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.42,0,0
TXN-2026-01040,2026-01-12 05:20:00,16900.0,Tarjeta Debito,Getnet,Chile,Mobile App iOS,0.43,0,0
TXN-2026-01041,2026-07-26 05:14:00,20200.0,Prepago Digital,Kushki,Colombia,Web Mobile,0.27,0,0
TXN-2026-01042,2026-06-18 07:10:00,25400.0,Prepago Digital,Kushki,Argentina,Mobile App Android,0.17,0,0
TXN-2026-01043,2026-02-28 06:35:00,6400.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.32,0,0
TXN-2026-01044,2026-02-21 17:57:00,12500.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.22,0,0
TXN-2026-01045,2026-07-28 20:09:00,13600.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.17,0,0
TXN-2026-01046,2026-01-13 22:21:00,13100.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.18,0,0
TXN-2026-01047,2026-06-05 13:36:00,204100.0,Tarjeta Credito,Webpay Plus,Colombia,Web Mobile,0.37,0,0
TXN-2026-01048,2026-08-21 09:01:00,39500.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.43,0,0
TXN-2026-01049,2026-03-08 12:17:00,22600.0,Tarjeta Credito,Getnet,Colombia,Mobile App iOS,0.13,0,0
TXN-2026-01050,2026-02-28 21:33:00,46200.0,Prepago Digital,Kushki,Argentina,Web Mobile,0.06,0,0
TXN-2026-01051,2026-03-31 04:41:00,39100.0,Prepago Digital,Webpay Plus,Perú,Mobile App Android,0.69,3,1
TXN-2026-01052,2026-01-09 19:55:00,20600.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.12,0,0
TXN-2026-01053,2026-01-30 02:04:00,196500.0,Prepago Digital,Getnet,Chile,Web Mobile,0.35,0,0
TXN-2026-01054,2026-07-10 17:18:00,22600.0,Tarjeta Credito,Getnet,Perú,Mobile App Android,0.3,0,0
TXN-2026-01055,2026-01-28 22:49:00,6600.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.06,0,0
TXN-2026-01056,2026-06-28 16:43:00,26600.0,Tarjeta Debito,Kushki,Perú,Mobile App Android,0.01,0,0
TXN-2026-01057,2026-02-02 08:55:00,12400.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.22,0,0
TXN-2026-01058,2026-03-22 09:31:00,4000.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.34,1,0
TXN-2026-01059,2026-02-14 02:33:00,8800.0,Prepago Digital,Getnet,Chile,Web Mobile,0.43,1,0
TXN-2026-01060,2026-07-05 14:27:00,27000.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.38,0,0
TXN-2026-01061,2026-05-03 01:29:00,56000.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App iOS,0.39,1,0
TXN-2026-01062,2026-04-16 21:35:00,33800.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.39,0,0
TXN-2026-01063,2026-07-04 10:50:00,34700.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.3,1,0
TXN-2026-01064,2026-05-28 13:36:00,11700.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.41,0,0
TXN-2026-01065,2026-01-16 06:30:00,24300.0,Tarjeta Debito,Webpay Plus,Chile,Web Desktop,0.27,0,0
TXN-2026-01066,2026-07-28 06:38:00,27200.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.11,0,0
TXN-2026-01067,2026-03-27 06:29:00,10800.0,Tarjeta Credito,Getnet,Colombia,Web Mobile,0.29,0,0
TXN-2026-01068,2026-01-14 02:48:00,36400.0,Tarjeta Credito,Kushki,Perú,Web Desktop,0.24,0,0
TXN-2026-01069,2026-03-11 15:34:00,6300.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.43,0,0
TXN-2026-01070,2026-06-02 18:26:00,159600.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.36,0,0
TXN-2026-01071,2026-04-18 18:31:00,6100.0,Tarjeta Credito,Getnet,Chile,Web Mobile,0.31,0,0
TXN-2026-01072,2026-06-23 19:10:00,2600.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App Android,0.29,0,0
TXN-2026-01073,2026-06-11 01:23:00,49500.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.28,0,0
TXN-2026-01074,2026-02-19 05:43:00,6600.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.08,0,0
TXN-2026-01075,2026-07-11 21:15:00,36000.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.27,0,0
TXN-2026-01076,2026-03-29 17:31:00,19000.0,Tarjeta Debito,Mercado Pago,Perú,Web Desktop,0.2,0,0
TXN-2026-01077,2026-03-07 20:17:00,7400.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.14,0,0
TXN-2026-01078,2026-07-30 00:54:00,269300.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.33,0,0
TXN-2026-01079,2026-02-06 05:00:00,12900.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.24,0,0
