ID_Orden,Fecha,Region,Canal_Venta,Categoria,Producto,Precio_Unitario_USD,Cantidad,Descuento,Venta_Total_USD
ORD-00898,2024-03-20,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,988.0,2,0.15,1679.6
ORD-00899,2024-11-15,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',818.0,7,0.0,5726.0
ORD-00900,2024-02-27,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1016.0,6,0.1,5486.4
ORD-00901,2024-09-04,Valparaíso,Sitio Web,Monitores,Monitor Gaming 144Hz 27',726.0,7,0.0,5082.0
ORD-00902,2024-07-21,RM Santiago,App Móvil,Notebooks,MacBook Pro M3,570.0,4,0.15,1938.0
ORD-00903,2024-04-21,RM Santiago,Sitio Web,Componentes,Tarjeta de Video RTX 4070,798.0,5,0.15,3391.5
ORD-00904,2024-01-10,RM Santiago,App Móvil,Notebooks,MacBook Pro M3,75.0,2,0.1,135.0
ORD-00905,2024-06-28,Biobío,Sitio Web,Componentes,Memoria RAM 32GB DDR5,469.0,7,0.15,2790.55
ORD-00906,2024-02-11,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,1096.0,4,0.15,3726.4
ORD-00907,2024-03-30,RM Santiago,App Móvil,Notebooks,Laptop Gamer i7 16GB,267.0,7,0.15,1588.65
ORD-00908,2024-06-01,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',330.0,7,0.1,2079.0
ORD-00909,2024-07-03,Antofagasta,Marketplace,Notebooks,Ultrabook Ryzen 7,954.0,2,0.1,1717.2
ORD-00910,2024-10-04,RM Santiago,App Móvil,Periféricos,Mouse Inalámbrico Pro,685.0,1,0.05,650.75
ORD-00911,2024-10-17,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1097.0,2,0.15,1864.9
ORD-00912,2024-03-27,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,471.0,6,0.05,2684.7
ORD-00913,2024-02-09,Valparaíso,Sitio Web,Monitores,Monitor 4K 32' UltraWide,703.0,3,0.15,1792.65
ORD-00914,2024-10-20,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,254.0,2,0.15,431.8
ORD-00915,2024-02-16,Antofagasta,Marketplace,Componentes,Tarjeta de Video RTX 4070,527.0,5,0.1,2371.5
ORD-00916,2024-07-19,Valparaíso,Sitio Web,Periféricos,Audífonos Noise Cancelling,119.0,3,0.05,339.15
ORD-00917,2024-05-16,RM Santiago,Marketplace,Monitores,Monitor Gaming 144Hz 27',263.0,6,0.05,1499.1
ORD-00918,2024-05-23,Biobío,Sitio Web,Componentes,Memoria RAM 32GB DDR5,995.0,5,0.05,4726.25
ORD-00919,2024-12-05,Biobío,App Móvil,Monitores,Monitor 4K 32' UltraWide,992.0,6,0.15,5059.2
ORD-00920,2024-08-21,RM Santiago,App Móvil,Componentes,Disco SSD NVMe 2TB,577.0,4,0.05,2192.6
ORD-00921,2024-01-30,RM Santiago,Sitio Web,Notebooks,Laptop Gamer i7 16GB,1074.0,5,0.15,4564.5
ORD-00922,2024-10-21,Valparaíso,Marketplace,Notebooks,Laptop Gamer i7 16GB,928.0,2,0.0,1856.0
ORD-00923,2024-07-18,Antofagasta,App Móvil,Notebooks,Laptop Gamer i7 16GB,208.0,6,0.1,1123.2
ORD-00924,2024-05-31,Biobío,Marketplace,Notebooks,MacBook Pro M3,68.0,6,0.0,408.0
ORD-00925,2024-07-04,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',1052.0,5,0.15,4471.0
ORD-00926,2024-11-01,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1046.0,2,0.1,1882.8
ORD-00927,2024-07-17,RM Santiago,Marketplace,Notebooks,Laptop Gamer i7 16GB,470.0,5,0.05,2232.5
ORD-00928,2024-02-22,Valparaíso,Marketplace,Periféricos,Teclado Mecánico RGB,883.0,4,0.0,3532.0
ORD-00929,2024-10-25,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,619.0,7,0.1,3899.7
ORD-00930,2024-12-01,Antofagasta,Marketplace,Monitores,Monitor 4K 32' UltraWide,88.0,7,0.05,585.2
ORD-00931,2024-01-08,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,388.0,4,0.0,1552.0
ORD-00932,2024-06-12,RM Santiago,Marketplace,Componentes,Disco SSD NVMe 2TB,940.0,5,0.05,4465.0
ORD-00933,2024-07-08,Antofagasta,Marketplace,Componentes,Disco SSD NVMe 2TB,641.0,2,0.1,1153.8
ORD-00934,2024-07-20,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',373.0,6,0.05,2126.1
ORD-00935,2024-06-17,RM Santiago,Marketplace,Periféricos,Mouse Inalámbrico Pro,1006.0,3,0.05,2867.1
ORD-00936,2024-04-10,RM Santiago,App Móvil,Periféricos,Mouse Inalámbrico Pro,938.0,7,0.15,5581.1
ORD-00937,2024-02-26,RM Santiago,App Móvil,Componentes,Tarjeta de Video RTX 4070,398.0,6,0.1,2149.2
ORD-00938,2024-05-08,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,63.0,4,0.05,239.4
ORD-00939,2024-02-23,Valparaíso,App Móvil,Periféricos,Audífonos Noise Cancelling,915.0,7,0.05,6084.75
ORD-00940,2024-10-17,Biobío,App Móvil,Componentes,Disco SSD NVMe 2TB,116.0,7,0.05,771.4
ORD-00941,2024-02-17,Antofagasta,Sitio Web,Notebooks,Laptop Gamer i7 16GB,1185.0,3,0.1,3199.5
ORD-00942,2024-10-24,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,482.0,4,0.1,1735.2
ORD-00943,2024-03-15,Antofagasta,Sitio Web,Componentes,Tarjeta de Video RTX 4070,680.0,1,0.1,612.0
ORD-00944,2024-01-11,RM Santiago,App Móvil,Periféricos,Audífonos Noise Cancelling,844.0,3,0.15,2152.2
ORD-00945,2024-07-17,Antofagasta,Marketplace,Notebooks,Ultrabook Ryzen 7,1046.0,5,0.1,4707.0
ORD-00946,2024-12-03,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,116.0,5,0.1,522.0
ORD-00947,2024-04-06,Valparaíso,App Móvil,Periféricos,Audífonos Noise Cancelling,739.0,5,0.1,3325.5
ORD-00948,2024-06-12,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,630.0,5,0.1,2835.0
ORD-00949,2024-06-17,Biobío,App Móvil,Periféricos,Teclado Mecánico RGB,959.0,5,0.0,4795.0
ORD-00950,2024-02-04,RM Santiago,App Móvil,Notebooks,Ultrabook Ryzen 7,793.0,7,0.15,4718.35
ORD-00951,2024-01-24,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,208.0,1,0.05,197.6
ORD-00952,2024-04-26,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,253.0,3,0.1,683.1
ORD-00953,2024-03-05,Antofagasta,Marketplace,Periféricos,Mouse Inalámbrico Pro,522.0,4,0.15,1774.8
ORD-00954,2024-09-07,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,93.0,7,0.05,618.45
ORD-00955,2024-07-21,Biobío,Marketplace,Componentes,Memoria RAM 32GB DDR5,418.0,7,0.0,2926.0
ORD-00956,2024-10-27,RM Santiago,App Móvil,Notebooks,MacBook Pro M3,1077.0,6,0.05,6138.9
ORD-00957,2024-04-30,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,389.0,1,0.1,350.1
ORD-00958,2024-04-06,Valparaíso,Sitio Web,Componentes,Disco SSD NVMe 2TB,831.0,2,0.05,1578.9
ORD-00959,2024-01-15,Biobío,App Móvil,Componentes,Disco SSD NVMe 2TB,441.0,1,0.1,396.9
ORD-00960,2024-07-27,RM Santiago,Marketplace,Componentes,Disco SSD NVMe 2TB,37.0,7,0.05,246.05
ORD-00961,2024-07-09,RM Santiago,App Móvil,Componentes,Tarjeta de Video RTX 4070,282.0,3,0.05,803.7
ORD-00962,2024-08-25,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,135.0,4,0.05,513.0
ORD-00963,2024-04-21,Biobío,App Móvil,Componentes,Memoria RAM 32GB DDR5,535.0,6,0.15,2728.5
ORD-00964,2024-03-03,Antofagasta,App Móvil,Periféricos,Mouse Inalámbrico Pro,911.0,4,0.15,3097.4
ORD-00965,2024-03-01,Antofagasta,Marketplace,Notebooks,Laptop Gamer i7 16GB,1148.0,3,0.1,3099.6
ORD-00966,2024-08-05,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',162.0,5,0.1,729.0
ORD-00967,2024-03-16,Biobío,App Móvil,Periféricos,Audífonos Noise Cancelling,931.0,5,0.05,4422.25
ORD-00968,2024-05-28,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1167.0,3,0.05,3325.95
ORD-00969,2024-06-29,Antofagasta,App Móvil,Periféricos,Audífonos Noise Cancelling,147.0,1,0.15,124.95
ORD-00970,2024-12-17,Valparaíso,App Móvil,Periféricos,Teclado Mecánico RGB,983.0,3,0.05,2801.55
ORD-00971,2024-01-05,Biobío,App Móvil,Componentes,Memoria RAM 32GB DDR5,749.0,5,0.0,3745.0
ORD-00972,2024-01-26,RM Santiago,Sitio Web,Notebooks,Laptop Gamer i7 16GB,1190.0,6,0.1,6426.0
ORD-00973,2024-07-21,Antofagasta,Marketplace,Notebooks,Laptop Gamer i7 16GB,936.0,2,0.1,1684.8
ORD-00974,2024-08-11,Valparaíso,App Móvil,Componentes,Tarjeta de Video RTX 4070,553.0,7,0.15,3290.35
ORD-00975,2024-06-29,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,92.0,7,0.1,579.6
ORD-00976,2024-11-17,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,1121.0,3,0.1,3026.7
ORD-00977,2024-10-04,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,963.0,3,0.05,2744.55
ORD-00978,2024-12-05,Biobío,Sitio Web,Periféricos,Teclado Mecánico RGB,857.0,5,0.05,4070.75
ORD-00979,2024-07-18,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,617.0,3,0.05,1758.45
ORD-00980,2024-01-21,Valparaíso,Sitio Web,Componentes,Disco SSD NVMe 2TB,1066.0,3,0.0,3198.0
ORD-00981,2024-10-10,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,556.0,4,0.05,2112.8
ORD-00982,2024-04-20,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,245.0,7,0.0,1715.0
ORD-00983,2024-10-15,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,219.0,1,0.0,219.0
ORD-00984,2024-04-09,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',318.0,4,0.0,1272.0
ORD-00985,2024-11-18,Antofagasta,Sitio Web,Periféricos,Audífonos Noise Cancelling,432.0,1,0.1,388.8
ORD-00986,2024-07-11,Antofagasta,App Móvil,Periféricos,Teclado Mecánico RGB,804.0,6,0.0,4824.0
ORD-00987,2024-09-23,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1044.0,2,0.0,2088.0
ORD-00988,2024-06-22,Biobío,Marketplace,Componentes,Disco SSD NVMe 2TB,791.0,6,0.15,4034.1
ORD-00989,2024-02-11,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',608.0,2,0.05,1155.2
ORD-00990,2024-04-17,Antofagasta,Sitio Web,Componentes,Tarjeta de Video RTX 4070,1089.0,2,0.15,1851.3
ORD-00991,2024-03-14,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,540.0,4,0.1,1944.0
ORD-00992,2024-11-01,RM Santiago,App Móvil,Componentes,Tarjeta de Video RTX 4070,765.0,5,0.0,3825.0
ORD-00993,2024-07-27,Valparaíso,Marketplace,Notebooks,Ultrabook Ryzen 7,1105.0,1,0.0,1105.0
ORD-00994,2024-03-10,RM Santiago,Marketplace,Componentes,Memoria RAM 32GB DDR5,879.0,5,0.05,4175.25
ORD-00995,2024-09-24,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,818.0,4,0.1,2944.8
ORD-00996,2024-10-14,Antofagasta,App Móvil,Periféricos,Mouse Inalámbrico Pro,233.0,7,0.15,1386.35
ORD-00997,2024-12-25,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,440.0,3,0.0,1320.0
ORD-00998,2024-09-04,Antofagasta,Sitio Web,Notebooks,Ultrabook Ryzen 7,611.0,3,0.15,1558.05
ORD-00999,2024-07-14,Biobío,Marketplace,Componentes,Memoria RAM 32GB DDR5,184.0,5,0.15,782.0
ORD-01000,2024-10-05,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,378.0,2,0.1,680.4
ORD-01001,2024-12-05,Valparaíso,App Móvil,Periféricos,Mouse Inalámbrico Pro,356.0,3,0.15,907.8
ORD-01002,2024-02-29,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',874.0,1,0.15,742.9
ORD-01003,2024-04-30,RM Santiago,App Móvil,Componentes,Disco SSD NVMe 2TB,599.0,3,0.0,1797.0
ORD-01004,2024-06-04,Antofagasta,Marketplace,Notebooks,Ultrabook Ryzen 7,1104.0,3,0.05,3146.4
ORD-01005,2024-09-17,Antofagasta,Sitio Web,Componentes,Tarjeta de Video RTX 4070,959.0,5,0.05,4555.25
ORD-01006,2024-03-07,Valparaíso,App Móvil,Notebooks,Laptop Gamer i7 16GB,447.0,1,0.05,424.65
ORD-01007,2024-03-02,Biobío,Marketplace,Periféricos,Mouse Inalámbrico Pro,1076.0,2,0.05,2044.4
ORD-01008,2024-06-27,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1173.0,3,0.1,3167.1
ORD-01009,2024-01-20,Biobío,Sitio Web,Componentes,Disco SSD NVMe 2TB,1102.0,6,0.15,5620.2
ORD-01010,2024-04-23,RM Santiago,App Móvil,Periféricos,Mouse Inalámbrico Pro,118.0,1,0.0,118.0
ORD-01011,2024-07-20,Valparaíso,Sitio Web,Notebooks,MacBook Pro M3,729.0,4,0.05,2770.2
ORD-01012,2024-05-26,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',865.0,4,0.15,2941.0
ORD-01013,2024-08-22,Antofagasta,App Móvil,Periféricos,Teclado Mecánico RGB,1153.0,6,0.0,6918.0
ORD-01014,2024-09-23,Antofagasta,Sitio Web,Monitores,Monitor Gaming 144Hz 27',657.0,7,0.15,3909.15
ORD-01015,2024-07-23,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,1039.0,3,0.05,2961.15
ORD-01016,2024-01-14,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,413.0,4,0.05,1569.4
ORD-01017,2024-04-13,Antofagasta,Marketplace,Componentes,Disco SSD NVMe 2TB,240.0,5,0.15,1020.0
ORD-01018,2024-04-18,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,620.0,6,0.0,3720.0
ORD-01019,2024-06-14,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,45.0,6,0.05,256.5
ORD-01020,2024-01-04,Valparaíso,App Móvil,Notebooks,Ultrabook Ryzen 7,695.0,1,0.05,660.25
ORD-01021,2024-10-02,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,1178.0,6,0.15,6007.8
ORD-01022,2024-11-20,Antofagasta,App Móvil,Periféricos,Teclado Mecánico RGB,178.0,5,0.0,890.0
ORD-01023,2024-01-19,Valparaíso,Sitio Web,Monitores,Monitor Gaming 144Hz 27',358.0,1,0.0,358.0
ORD-01024,2024-12-23,Valparaíso,App Móvil,Periféricos,Audífonos Noise Cancelling,1137.0,5,0.05,5400.75
ORD-01025,2024-02-23,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,263.0,2,0.15,447.1
ORD-01026,2024-05-24,Valparaíso,Marketplace,Periféricos,Audífonos Noise Cancelling,873.0,6,0.15,4452.3
ORD-01027,2024-04-08,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',28.0,5,0.1,126.0
ORD-01028,2024-01-09,Valparaíso,Sitio Web,Notebooks,Ultrabook Ryzen 7,1057.0,4,0.05,4016.6
ORD-01029,2024-04-07,RM Santiago,Marketplace,Notebooks,Laptop Gamer i7 16GB,1140.0,4,0.0,4560.0
ORD-01030,2024-12-28,RM Santiago,Marketplace,Periféricos,Teclado Mecánico RGB,1101.0,7,0.1,6936.3
ORD-01031,2024-05-09,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,27.0,4,0.1,97.2
ORD-01032,2024-03-28,Antofagasta,App Móvil,Componentes,Tarjeta de Video RTX 4070,775.0,1,0.15,658.75
ORD-01033,2024-12-14,Valparaíso,Sitio Web,Periféricos,Audífonos Noise Cancelling,689.0,3,0.15,1756.95
ORD-01034,2024-02-26,Biobío,Sitio Web,Notebooks,MacBook Pro M3,107.0,2,0.1,192.6
ORD-01035,2024-06-23,Biobío,Sitio Web,Notebooks,MacBook Pro M3,393.0,4,0.0,1572.0
ORD-01036,2024-09-24,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,552.0,2,0.0,1104.0
ORD-01037,2024-11-02,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',729.0,7,0.15,4337.55
ORD-01038,2024-07-24,Biobío,Marketplace,Monitores,Monitor 4K 32' UltraWide,210.0,6,0.1,1134.0
ORD-01039,2024-06-23,Biobío,App Móvil,Notebooks,Ultrabook Ryzen 7,340.0,2,0.1,612.0
ORD-01040,2024-03-19,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,112.0,3,0.0,336.0
ORD-01041,2024-05-26,RM Santiago,App Móvil,Componentes,Memoria RAM 32GB DDR5,777.0,1,0.0,777.0
ORD-01042,2024-07-14,RM Santiago,Marketplace,Periféricos,Teclado Mecánico RGB,167.0,6,0.1,901.8
ORD-01043,2024-02-19,Valparaíso,App Móvil,Periféricos,Mouse Inalámbrico Pro,693.0,6,0.0,4158.0
ORD-01044,2024-12-01,Valparaíso,App Móvil,Componentes,Memoria RAM 32GB DDR5,306.0,4,0.05,1162.8
ORD-01045,2024-12-29,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,433.0,2,0.05,822.7
ORD-01046,2024-08-09,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,797.0,6,0.05,4542.9
ORD-01047,2024-09-18,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,1075.0,5,0.05,5106.25
ORD-01048,2024-05-28,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,834.0,6,0.0,5004.0
ORD-01049,2024-03-23,Antofagasta,Marketplace,Componentes,Tarjeta de Video RTX 4070,759.0,5,0.15,3225.75
ORD-01050,2024-04-09,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,670.0,2,0.1,1206.0
ORD-01051,2024-01-30,Antofagasta,App Móvil,Periféricos,Teclado Mecánico RGB,343.0,7,0.0,2401.0
ORD-01052,2024-11-10,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',781.0,1,0.1,702.9
ORD-01053,2024-03-13,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,165.0,6,0.05,940.5
ORD-01054,2024-10-13,Biobío,Sitio Web,Componentes,Memoria RAM 32GB DDR5,1060.0,6,0.05,6042.0
ORD-01055,2024-01-26,RM Santiago,App Móvil,Notebooks,Ultrabook Ryzen 7,469.0,6,0.0,2814.0
ORD-01056,2024-01-29,Valparaíso,Sitio Web,Notebooks,MacBook Pro M3,1166.0,4,0.0,4664.0
ORD-01057,2024-11-04,RM Santiago,Marketplace,Monitores,Monitor Gaming 144Hz 27',829.0,1,0.0,829.0
ORD-01058,2024-02-15,RM Santiago,App Móvil,Periféricos,Teclado Mecánico RGB,321.0,7,0.15,1909.95
ORD-01059,2024-07-11,RM Santiago,Sitio Web,Periféricos,Teclado Mecánico RGB,93.0,7,0.15,553.35
ORD-01060,2024-05-23,Valparaíso,Marketplace,Notebooks,Ultrabook Ryzen 7,394.0,2,0.05,748.6
ORD-01061,2024-10-19,Antofagasta,App Móvil,Monitores,Monitor Gaming 144Hz 27',1060.0,6,0.15,5406.0
ORD-01062,2024-02-02,Valparaíso,Sitio Web,Periféricos,Teclado Mecánico RGB,115.0,2,0.05,218.5
ORD-01063,2024-02-10,Antofagasta,Sitio Web,Componentes,Memoria RAM 32GB DDR5,730.0,7,0.1,4599.0
ORD-01064,2024-06-11,RM Santiago,App Móvil,Periféricos,Teclado Mecánico RGB,390.0,2,0.1,702.0
ORD-01065,2024-10-30,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,663.0,4,0.15,2254.2
ORD-01066,2024-05-30,RM Santiago,Marketplace,Monitores,Monitor Gaming 144Hz 27',346.0,4,0.05,1314.8
ORD-01067,2024-07-02,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,299.0,1,0.1,269.1
ORD-01068,2024-07-17,Valparaíso,Marketplace,Notebooks,Ultrabook Ryzen 7,644.0,3,0.15,1642.2
ORD-01069,2024-09-14,RM Santiago,Sitio Web,Notebooks,MacBook Pro M3,137.0,5,0.15,582.25
ORD-01070,2024-08-31,Biobío,Marketplace,Periféricos,Mouse Inalámbrico Pro,45.0,5,0.05,213.75
ORD-01071,2024-04-21,RM Santiago,Marketplace,Periféricos,Mouse Inalámbrico Pro,715.0,4,0.0,2860.0
ORD-01072,2024-05-29,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,1073.0,4,0.0,4292.0
ORD-01073,2024-11-07,Biobío,App Móvil,Notebooks,Ultrabook Ryzen 7,916.0,7,0.0,6412.0
ORD-01074,2024-08-22,Valparaíso,Sitio Web,Monitores,Monitor Gaming 144Hz 27',517.0,5,0.05,2455.75
ORD-01075,2024-10-24,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,761.0,2,0.15,1293.7
ORD-01076,2024-11-28,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,659.0,2,0.1,1186.2
ORD-01077,2024-03-08,Antofagasta,Sitio Web,Periféricos,Teclado Mecánico RGB,505.0,3,0.05,1439.25
ORD-01078,2024-07-24,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',679.0,4,0.05,2580.2
ORD-01079,2024-02-08,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',209.0,6,0.05,1191.3
ORD-01080,2024-05-19,Valparaíso,Marketplace,Notebooks,MacBook Pro M3,155.0,5,0.15,658.75
ORD-01081,2024-07-26,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,741.0,6,0.0,4446.0
ORD-01082,2024-10-17,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,247.0,6,0.05,1407.9
ORD-01083,2024-01-21,Antofagasta,App Móvil,Periféricos,Teclado Mecánico RGB,913.0,6,0.0,5478.0
ORD-01084,2024-11-18,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,805.0,6,0.1,4347.0
ORD-01085,2024-05-09,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',358.0,1,0.05,340.1
ORD-01086,2024-10-10,Biobío,App Móvil,Notebooks,MacBook Pro M3,270.0,5,0.05,1282.5
ORD-01087,2024-06-21,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,1160.0,2,0.15,1972.0
ORD-01088,2024-11-02,Valparaíso,Sitio Web,Notebooks,Ultrabook Ryzen 7,320.0,2,0.05,608.0
ORD-01089,2024-07-13,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,898.0,3,0.1,2424.6
ORD-01090,2024-12-29,Biobío,Sitio Web,Notebooks,MacBook Pro M3,982.0,3,0.1,2651.4
ORD-01091,2024-11-21,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,478.0,1,0.1,430.2
ORD-01092,2024-11-15,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',888.0,5,0.15,3774.0
ORD-01093,2024-11-07,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,83.0,7,0.1,522.9
ORD-01094,2024-07-25,Valparaíso,App Móvil,Periféricos,Teclado Mecánico RGB,625.0,7,0.15,3718.75
ORD-01095,2024-08-24,RM Santiago,Marketplace,Notebooks,Ultrabook Ryzen 7,297.0,6,0.05,1692.9
ORD-01096,2024-03-03,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,887.0,3,0.1,2394.9
ORD-01097,2024-05-14,Antofagasta,Marketplace,Componentes,Disco SSD NVMe 2TB,531.0,4,0.0,2124.0
ORD-01098,2024-07-25,Biobío,Marketplace,Monitores,Monitor 4K 32' UltraWide,951.0,1,0.15,808.35
ORD-01099,2024-06-27,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,289.0,4,0.1,1040.4
ORD-01100,2024-02-26,Antofagasta,App Móvil,Notebooks,MacBook Pro M3,1099.0,6,0.05,6264.3
ORD-01101,2024-08-01,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,592.0,2,0.0,1184.0
ORD-01102,2024-11-06,Valparaíso,Sitio Web,Notebooks,MacBook Pro M3,422.0,1,0.15,358.7
ORD-01103,2024-01-09,Antofagasta,Marketplace,Periféricos,Audífonos Noise Cancelling,682.0,5,0.05,3239.5
ORD-01104,2024-08-01,Biobío,Marketplace,Notebooks,Ultrabook Ryzen 7,71.0,3,0.1,191.7
ORD-01105,2024-08-26,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,1186.0,7,0.0,8302.0
ORD-01106,2024-11-24,Biobío,Sitio Web,Notebooks,MacBook Pro M3,233.0,4,0.0,932.0
ORD-01107,2024-04-06,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,1142.0,3,0.05,3254.7
ORD-01108,2024-07-30,RM Santiago,Marketplace,Notebooks,MacBook Pro M3,686.0,3,0.0,2058.0
ORD-01109,2024-02-01,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,356.0,3,0.05,1014.6
ORD-01110,2024-04-23,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,919.0,3,0.0,2757.0
ORD-01111,2024-04-07,RM Santiago,App Móvil,Componentes,Tarjeta de Video RTX 4070,524.0,1,0.1,471.6
ORD-01112,2024-11-30,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,759.0,7,0.0,5313.0
ORD-01113,2024-07-24,RM Santiago,App Móvil,Periféricos,Teclado Mecánico RGB,1097.0,3,0.05,3126.45
ORD-01114,2024-09-13,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',699.0,3,0.1,1887.3
ORD-01115,2024-05-15,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,715.0,5,0.0,3575.0
ORD-01116,2024-06-05,Valparaíso,Sitio Web,Periféricos,Teclado Mecánico RGB,758.0,2,0.05,1440.2
ORD-01117,2024-02-20,Valparaíso,App Móvil,Componentes,Tarjeta de Video RTX 4070,1133.0,6,0.05,6458.1
ORD-01118,2024-03-09,Valparaíso,Marketplace,Componentes,Memoria RAM 32GB DDR5,532.0,3,0.0,1596.0
ORD-01119,2024-12-21,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,931.0,2,0.15,1582.7
ORD-01120,2024-05-03,Valparaíso,App Móvil,Periféricos,Mouse Inalámbrico Pro,933.0,3,0.15,2379.15
ORD-01121,2024-04-22,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1150.0,3,0.1,3105.0
ORD-01122,2024-11-03,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,967.0,7,0.05,6430.55
