ID_Ticket,Fecha_Apertura,Fecha_Cierre,Pais,Plataforma,Canal_Atencion,Categoria_Problema,Prioridad,Tiempo_Resolucion_Horas,CSAT_Satisfaccion
TCK-2024-00740,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Android,Formulario App,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-00741,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,Redes Sociales,Interfaz No Responsiva / UX,Crítica,47.71,1
TCK-2024-00742,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,Android,Redes Sociales,Error de Autenticación / Login,Media,5.47,3
TCK-2024-00743,2026-09-01 18:05:02,2026-09-01 20:21:02,México,Android,ChatBot Web,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-00744,2026-08-29 06:16:18,2026-08-29 17:02:41,México,Android,Formulario App,Error de Autenticación / Login,Media,10.77,2
TCK-2024-00745,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-00746,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Smart TV,Email Soporte,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00747,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Android,Email Soporte,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-00748,2026-08-27 00:19:15,2026-08-29 00:02:05,México,iOS,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00749,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Web Browser,Redes Sociales,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-00750,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,ChatBot Web,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-00751,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Android,ChatBot Web,Error de Autenticación / Login,Baja,10.77,2
TCK-2024-00752,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00753,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,iOS,ChatBot Web,Falla en Reproducción / Error System,Media,106.59,3
TCK-2024-00754,2026-08-27 10:52:04,2026-08-27 21:46:43,México,iOS,Formulario App,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-00755,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Android,Formulario App,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-00756,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Android,Redes Sociales,Error de Autenticación / Login,Crítica,5.47,3
TCK-2024-00757,2026-09-01 18:05:02,2026-09-01 20:21:02,México,Smart TV,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00758,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Android,Redes Sociales,Error de Autenticación / Login,Baja,10.77,4
TCK-2024-00759,2026-08-28 06:54:07,2026-09-01 07:09:27,México,iOS,Email Soporte,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-00760,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Android,ChatBot Web,Falla en Reproducción / Error System,Crítica,106.59,1
TCK-2024-00761,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-00762,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-00763,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,Android,Email Soporte,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-00764,2026-09-01 18:05:02,2026-09-01 20:21:02,México,Android,Redes Sociales,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-00765,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,iOS,Redes Sociales,Error de Autenticación / Login,Alta,10.77,3
TCK-2024-00766,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-00767,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,iOS,ChatBot Web,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00768,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Web Browser,Email Soporte,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-00769,2026-08-27 00:19:15,2026-08-29 00:02:05,Colombia,Web Browser,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00770,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-00771,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,Android,Formulario App,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00772,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Smart TV,ChatBot Web,Error de Autenticación / Login,Media,10.77,3
TCK-2024-00773,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-00774,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Baja,106.59,2
TCK-2024-00775,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,iOS,Formulario App,Falla en Reproducción / Error System,Alta,10.91,4
TCK-2024-00776,2026-08-27 00:19:15,2026-08-29 00:02:05,Perú,Android,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,3
TCK-2024-00777,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Smart TV,Formulario App,Error de Autenticación / Login,Media,5.47,3
TCK-2024-00778,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,iOS,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00779,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,Smart TV,Email Soporte,Error de Autenticación / Login,Baja,10.77,2
TCK-2024-00780,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,Android,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00781,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Web Browser,Formulario App,Falla en Reproducción / Error System,Baja,106.59,2
TCK-2024-00782,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Android,Email Soporte,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-00783,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Web Browser,Email Soporte,Interfaz No Responsiva / UX,Alta,47.71,2
TCK-2024-00784,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-00785,2026-09-01 18:05:02,2026-09-01 20:21:02,México,Web Browser,ChatBot Web,Error de Autenticación / Login,Baja,2.27,4
TCK-2024-00786,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Android,Formulario App,Error de Autenticación / Login,Alta,10.77,4
TCK-2024-00787,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Android,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00788,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,iOS,Email Soporte,Falla en Reproducción / Error System,Media,106.59,3
TCK-2024-00789,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,iOS,ChatBot Web,Falla en Reproducción / Error System,Baja,10.91,2
TCK-2024-00790,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,iOS,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-00791,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Android,ChatBot Web,Error de Autenticación / Login,Baja,5.47,4
TCK-2024-00792,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,iOS,Email Soporte,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00793,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,Android,ChatBot Web,Error de Autenticación / Login,Alta,10.77,4
TCK-2024-00794,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,iOS,Email Soporte,Falla en Reproducción / Error System,Media,96.26,3
TCK-2024-00795,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,iOS,Formulario App,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00796,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Baja,10.91,4
TCK-2024-00797,2026-08-27 00:19:15,2026-08-29 00:02:05,Perú,Smart TV,Email Soporte,Interfaz No Responsiva / UX,Alta,47.71,3
TCK-2024-00798,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,iOS,Formulario App,Error de Autenticación / Login,Alta,5.47,2
TCK-2024-00799,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,Android,ChatBot Web,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00800,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Android,Formulario App,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-00801,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,Android,Email Soporte,Falla en Reproducción / Error System,Alta,96.26,2
TCK-2024-00802,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Smart TV,Formulario App,Falla en Reproducción / Error System,Alta,106.59,2
TCK-2024-00803,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Smart TV,Email Soporte,Falla en Reproducción / Error System,Media,10.91,2
TCK-2024-00804,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Web Browser,ChatBot Web,Interfaz No Responsiva / UX,Baja,47.71,1
TCK-2024-00805,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Web Browser,Email Soporte,Error de Autenticación / Login,Media,5.47,2
TCK-2024-00806,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,Android,Email Soporte,Error de Autenticación / Login,Crítica,2.27,5
TCK-2024-00807,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Smart TV,Formulario App,Error de Autenticación / Login,Media,10.77,3
TCK-2024-00808,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00809,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,iOS,Email Soporte,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-00810,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Android,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-00811,2026-08-27 00:19:15,2026-08-29 00:02:05,Perú,Android,Redes Sociales,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-00812,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,Web Browser,Redes Sociales,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-00813,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,ChatBot Web,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00814,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Smart TV,Redes Sociales,Error de Autenticación / Login,Alta,10.77,3
TCK-2024-00815,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,iOS,Email Soporte,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00816,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Android,Redes Sociales,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00817,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Android,Formulario App,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-00818,2026-08-27 00:19:15,2026-08-29 00:02:05,México,iOS,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00819,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,iOS,ChatBot Web,Error de Autenticación / Login,Media,5.47,3
TCK-2024-00820,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,Smart TV,ChatBot Web,Error de Autenticación / Login,Media,2.27,4
TCK-2024-00821,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Android,Redes Sociales,Error de Autenticación / Login,Baja,10.77,4
TCK-2024-00822,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Smart TV,Email Soporte,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-00823,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Android,Email Soporte,Falla en Reproducción / Error System,Alta,106.59,2
TCK-2024-00824,2026-08-27 10:52:04,2026-08-27 21:46:43,México,Web Browser,Email Soporte,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-00825,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Web Browser,Email Soporte,Interfaz No Responsiva / UX,Baja,47.71,3
TCK-2024-00826,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Smart TV,Redes Sociales,Error de Autenticación / Login,Baja,5.47,2
TCK-2024-00827,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,Smart TV,ChatBot Web,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00828,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,Email Soporte,Error de Autenticación / Login,Media,10.77,3
TCK-2024-00829,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Web Browser,Email Soporte,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-00830,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,iOS,Email Soporte,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-00831,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Smart TV,Email Soporte,Falla en Reproducción / Error System,Baja,10.91,4
TCK-2024-00832,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Web Browser,Redes Sociales,Interfaz No Responsiva / UX,Baja,47.71,1
TCK-2024-00833,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,iOS,ChatBot Web,Error de Autenticación / Login,Baja,5.47,4
TCK-2024-00834,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,iOS,Redes Sociales,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00835,2026-08-29 06:16:18,2026-08-29 17:02:41,México,iOS,Formulario App,Error de Autenticación / Login,Media,10.77,4
TCK-2024-00836,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00837,2026-08-27 11:09:57,2026-08-31 21:45:31,México,iOS,Redes Sociales,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-00838,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,iOS,ChatBot Web,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-00839,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,iOS,Formulario App,Interfaz No Responsiva / UX,Alta,47.71,1
TCK-2024-00840,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,iOS,Email Soporte,Error de Autenticación / Login,Baja,5.47,4
TCK-2024-00841,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,Redes Sociales,Error de Autenticación / Login,Alta,2.27,4
TCK-2024-00842,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,iOS,Email Soporte,Error de Autenticación / Login,Alta,10.77,3
TCK-2024-00843,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,Android,Redes Sociales,Falla en Reproducción / Error System,Media,96.26,3
TCK-2024-00844,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,iOS,ChatBot Web,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00845,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,iOS,Email Soporte,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-00846,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Smart TV,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00847,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,iOS,Email Soporte,Error de Autenticación / Login,Crítica,5.47,2
TCK-2024-00848,2026-09-01 18:05:02,2026-09-01 20:21:02,México,Smart TV,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00849,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Smart TV,Email Soporte,Error de Autenticación / Login,Media,10.77,2
TCK-2024-00850,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Smart TV,Email Soporte,Falla en Reproducción / Error System,Crítica,96.26,2
TCK-2024-00851,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,iOS,Formulario App,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00852,2026-08-27 10:52:04,2026-08-27 21:46:43,México,Smart TV,Formulario App,Falla en Reproducción / Error System,Crítica,10.91,2
TCK-2024-00853,2026-08-27 00:19:15,2026-08-29 00:02:05,México,iOS,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-00854,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Web Browser,Redes Sociales,Error de Autenticación / Login,Media,5.47,3
TCK-2024-00855,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,Redes Sociales,Error de Autenticación / Login,Alta,2.27,4
TCK-2024-00856,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Smart TV,ChatBot Web,Error de Autenticación / Login,Media,10.77,3
TCK-2024-00857,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-00858,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Smart TV,Email Soporte,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00859,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,iOS,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-00860,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00861,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,iOS,Email Soporte,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-00862,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Web Browser,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00863,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,Web Browser,Email Soporte,Error de Autenticación / Login,Alta,10.77,2
TCK-2024-00864,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,Android,Formulario App,Falla en Reproducción / Error System,Crítica,96.26,1
TCK-2024-00865,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Android,Formulario App,Falla en Reproducción / Error System,Alta,106.59,2
TCK-2024-00866,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Media,10.91,4
TCK-2024-00867,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-00868,2026-08-22 20:22:44,2026-08-23 01:50:47,México,iOS,ChatBot Web,Error de Autenticación / Login,Media,5.47,2
TCK-2024-00869,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,iOS,Redes Sociales,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00870,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,iOS,Email Soporte,Error de Autenticación / Login,Alta,10.77,4
TCK-2024-00871,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-00872,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Web Browser,Email Soporte,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00873,2026-08-27 10:52:04,2026-08-27 21:46:43,México,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-00874,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00875,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Web Browser,ChatBot Web,Error de Autenticación / Login,Baja,5.47,4
TCK-2024-00876,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,Android,Redes Sociales,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-00877,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Smart TV,ChatBot Web,Error de Autenticación / Login,Media,10.77,3
TCK-2024-00878,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,Smart TV,Formulario App,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00879,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Android,Redes Sociales,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00880,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Alta,10.91,4
TCK-2024-00881,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,Email Soporte,Interfaz No Responsiva / UX,Alta,47.71,1
TCK-2024-00882,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Smart TV,Redes Sociales,Error de Autenticación / Login,Crítica,5.47,3
TCK-2024-00883,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,iOS,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00884,2026-08-29 06:16:18,2026-08-29 17:02:41,México,Smart TV,Formulario App,Error de Autenticación / Login,Media,10.77,2
TCK-2024-00885,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00886,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Media,106.59,2
TCK-2024-00887,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Android,ChatBot Web,Falla en Reproducción / Error System,Baja,10.91,4
TCK-2024-00888,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,iOS,Formulario App,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00889,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,Smart TV,Redes Sociales,Error de Autenticación / Login,Media,5.47,2
TCK-2024-00890,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,Web Browser,Formulario App,Error de Autenticación / Login,Alta,2.27,4
TCK-2024-00891,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Android,Formulario App,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-00892,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,3
TCK-2024-00893,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Crítica,106.59,1
TCK-2024-00894,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,iOS,ChatBot Web,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-00895,2026-08-27 00:19:15,2026-08-29 00:02:05,México,iOS,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00896,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Android,Email Soporte,Error de Autenticación / Login,Media,5.47,2
TCK-2024-00897,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,Smart TV,Email Soporte,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-00898,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,Smart TV,ChatBot Web,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-00899,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,iOS,Email Soporte,Falla en Reproducción / Error System,Baja,96.26,3
TCK-2024-00900,2026-08-27 11:09:57,2026-08-31 21:45:31,México,iOS,Email Soporte,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00901,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,iOS,Redes Sociales,Falla en Reproducción / Error System,Baja,10.91,4
TCK-2024-00902,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,3
TCK-2024-00903,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Smart TV,Redes Sociales,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-00904,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Web Browser,Email Soporte,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-00905,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,Web Browser,Redes Sociales,Error de Autenticación / Login,Baja,10.77,4
TCK-2024-00906,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Smart TV,Email Soporte,Falla en Reproducción / Error System,Alta,96.26,2
TCK-2024-00907,2026-08-27 11:09:57,2026-08-31 21:45:31,México,Android,ChatBot Web,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-00908,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Android,Email Soporte,Falla en Reproducción / Error System,Media,10.91,2
TCK-2024-00909,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Android,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-00910,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,Smart TV,Redes Sociales,Error de Autenticación / Login,Alta,5.47,2
TCK-2024-00911,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,Web Browser,ChatBot Web,Error de Autenticación / Login,Media,2.27,4
TCK-2024-00912,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,Web Browser,Email Soporte,Error de Autenticación / Login,Baja,10.77,4
TCK-2024-00913,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,Smart TV,Formulario App,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00914,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Android,Email Soporte,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-00915,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,iOS,Redes Sociales,Falla en Reproducción / Error System,Baja,10.91,2
TCK-2024-00916,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Web Browser,ChatBot Web,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-00917,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Android,Email Soporte,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-00918,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,Android,Redes Sociales,Error de Autenticación / Login,Baja,2.27,4
TCK-2024-00919,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,Web Browser,Email Soporte,Error de Autenticación / Login,Media,10.77,2
TCK-2024-00920,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,iOS,Formulario App,Falla en Reproducción / Error System,Crítica,96.26,1
TCK-2024-00921,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,iOS,Formulario App,Falla en Reproducción / Error System,Baja,106.59,2
TCK-2024-00922,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Baja,10.91,4
TCK-2024-00923,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Email Soporte,Interfaz No Responsiva / UX,Alta,47.71,2
TCK-2024-00924,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Web Browser,Formulario App,Error de Autenticación / Login,Media,5.47,2
